image_id,ethnic_group,image_path,exists,file_bytes,sha256,width,height,format,mode,phash,dhash,ahash,has_exif,exif_keys
Dong_0098,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (187).jpeg,True,113188,de6cdf89a181444cb8cd6ca43c08af989e0e27c0ddb854443bbfa6a6eccf093a,800,1200,JPEG,RGB,c6b738496fc6318c,498ce46467e0e1d1,e44f77f230703000,False,
Dong_0099,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (188).jpeg,True,201147,656f5d09aca2759d0cfd0bce2949400db20c04b1b2b1ef13e40734e333bc62a2,800,1200,JPEG,RGB,dc6e4392050df65b,21212737353cb193,3090d193dfdf1c00,False,
Dong_0100,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (189).jpeg,True,142031,993a7f9d7264dfa3b6b4a61e908e064eb59544a2957894157890e93469b4a34b,800,1200,JPEG,RGB,85562b33f3ca9591,e974d4e1dcd6b35f,04007ef844035fff,False,
Dong_0101,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (19).jpeg,True,194578,fac4c008c1240ed3e6457179633c29c2c00ad1a32fe7059a556dffc268a1a1fd,1407,800,JPEG,RGB,91227d7aae6f0866,98dcd4d095b13272,006e7e7e7f5c981a,False,
Dong_0102,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (190).jpeg,True,147493,e755e0ca48ad5ab329df0424eff2980d8efc09f050ef0603bdf0bf844f3e44bd,800,1200,JPEG,RGB,ae1559899fe51a43,7a9167666f8b8719,080003373707c3c5,False,
Dong_0103,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (191).jpeg,True,152242,e4c91f11a866f9b7b569be72650fbe19135c6227da67b8ae51b49fbaa671e9ba,800,1200,JPEG,RGB,98d43bf52ad4a998,8cf1b0a6b193389b,001cffffdfe30c01,False,
Dong_0104,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (192).jpeg,True,125349,f8c6e635e170a21aaadf2492aab78af27d858a9af8803dacc2d5f991409aba7d,800,1066,JPEG,RGB,95e9f29411e41de5,8cd972daea746c68,f6f81a0a3e1e362c,False,
Dong_0105,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (193).jpeg,True,111335,a6d3c4ec33aa6c601a1994d5997741a9b187824ad0b366cd1a2d0e436d07eb50,800,1067,JPEG,RGB,89563cc3cb4bc536,b8b444e9cbc23212,0800003cff7b0b0b,False,
Dong_0106,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (194).jpeg,True,95968,b5cb82c0b59aa60461ace097cb66111b9d3e3fd46896f8092159350ca52063e2,800,1200,JPEG,RGB,83332fd43c398772,7adcc8d2c9c0d067,003e6458f87e7c03,False,
Dong_0107,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (195).jpeg,True,133887,e7ac39712430cb6fb189de9b440792bf27981ac917b8003afa1329daf743d53d,800,1200,JPEG,RGB,f97ce6e2c6e4c006,0c19327279190f0c,e08808080ccdefff,False,
Dong_0108,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (196).jpeg,True,115709,003eaee2c0ddc86183cdd8235f510d6efba6f32f182c1e342a293c6e94594c56,800,1560,JPEG,RGB,a05fd720ca1ead5a,00055bbb839794c1,00000000c1c3ffff,False,
Dong_0109,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (197).jpeg,True,49752,6546a4f556c4b4a6dc7eb0e22508baa216dfa96188a7d22c1fd79bf7452fbe49,500,798,JPEG,RGB,88dc35574a279b93,b2b031f5e1f9d6cf,18181f3d7c1c0303,False,
Dong_0110,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (198).jpeg,True,73429,6a7718025e240511865cafee30e3a7ec0ed3b253fe94455de232dab1a82863e1,500,667,JPEG,RGB,bd4fa6604c38c99e,575b525370171f3a,80a8888888cbcfff,False,
Dong_0111,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (199).jpeg,True,80181,5cfc215ad392b0f176e59f6126cbd311a1369b2dd0baf3fb29f2e7c248817a69,750,500,JPEG,RGB,c99c4363169b3e66,f892367663c3d1e1,0c5a1b3fb0787830,False,
Dong_0112,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (2).jpeg,True,141723,9e311c4a2b3eb1a1bb03e8aae472a1e7955db198f22cd3f935d6a5da417887ad,800,1200,JPEG,RGB,995c0f611be7b843,70f0b0f4dad2d2f3,18181c1e0c7f7b3d,False,
Dong_0113,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (20).jpeg,True,124784,5b7a600c57f6db3dd4b810d34c04c262a90bb8fa88af291a03e652fef745593c,500,889,JPEG,RGB,e0213e3c591ed31f,9dcbcdd3939535a5,00606f6868ff9fff,False,
Dong_0114,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (200).jpeg,True,165906,c82b3f53cc0deaf6dd5629517f33399e702125bf235942fc1082450276d9d689,800,1200,JPEG,RGB,d4a3b1b4a5b5a19c,0eac066626263032,ef00e0b2b2f29e0e,False,
Dong_0115,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (201).jpeg,True,123982,6199031fd298dfbe5703b1286ec5d6d70e5eea015513b3d1078f7b8a20add146,800,1200,JPEG,RGB,cd27f248b13d865a,0761627232723350,0020009218b8d8ff,False,
Dong_0116,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (202).jpeg,True,189624,fc70f6d63a9c3e775354ed4faa9c37893959470330ff051512ba0623c05ea6e0,800,1561,JPEG,RGB,934d6e826c755636,6b7b789a9ddddd1c,000d0e0e0f4f4fcf,False,
Dong_0117,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (203).jpeg,True,89139,e4c1de20a39461ae44de4074c4c4ff3c7b52e1a7d89fc41143c682625f9266b2,1200,800,JPEG,RGB,f2e9864e8c74ccf0,01499999992c0c2c,f0e0e0c4c4840406,False,
Dong_0118,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (204).jpeg,True,2028,ac6bf9184c58669950b0e447d1cc1ed83aa8c51f1208beba0f99bd35fcd32273,60,60,JPEG,RGB,c2c654f5bd14d64c,d4e8e555550caa55,7c7c3c00ffe700bf,False,
Dong_0119,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (205).jpeg,True,152428,c699a249ad80255d39d06ef75ff4f05f6ca6ea1aef4ded66d623bc1cb50344f2,800,1561,JPEG,RGB,c13e3fe142cf9831,100c3ce18a8202d9,0000077feefffbff,False,
Dong_0120,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (206).jpeg,True,180457,69452217497b993e8e06062fd69b12c038cb1408e74135f7579ecbff2ef01dbd,800,1422,JPEG,RGB,cc7dfb27078c21a2,6431b3f6eaebb1c1,108058783c39fdfc,False,
Dong_0121,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (207).jpeg,True,242315,d970d24bc4044ea3a23c302702aaeab5936a6a9c151baee6a314b3cb9a28beb9,800,1589,JPEG,RGB,ed93182c57cb2572,38188e6a26b7330c,00ffffe383f3f900,False,
Dong_0122,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (208).jpeg,True,130790,ff3a04ae2d68a46970c057fed67c9d61b54fa3afc7c60fdb961161cf7fbd3c33,800,1200,JPEG,RGB,957646c96b2d4696,e2dca43359d2f6e8,00000603ffffffff,False,
Dong_0123,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (209).jpeg,True,59449,156d78f4e6e31923c69818f4bdc61a91b84820f6d22ac2c2b8f7874d66a67a51,500,1059,JPEG,RGB,f20fcd3826c73998,315a8e8f1e1fd2b0,90efc7e3c3c3ffff,False,
Dong_0124,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (21).jpeg,True,1738,00eb6239a9f829a7c30a05f1718966b789aafe146c1b64e93d32d169f46d1dd4,60,60,JPEG,RGB,87834d543a73ce96,c94b4dd9ed646477,7f3f3f0d14343000,False,
Dong_0125,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (210).jpeg,True,159583,0032a8aa92fed42501fffb7fb50a000d3b75396ebb93086ef118a82804f5e9a8,800,1561,JPEG,RGB,8e7461cbb05ea157,0413ec34756371e3,0000061f9fff39ff,False,
Dong_0126,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (211).jpeg,True,2041,e6b2cb20f95f9f656646daffb1e93f04606fe41b51e821e8daf8304b3846dfd5,60,60,JPEG,RGB,b6ed1b52e11631b1,333336642c2c6c5c,f9fbd7b6c6040404,False,
Dong_0127,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (212).jpeg,True,112112,023efe5b0df9118270b68fa0c42963f429d629a18a724a4ab01b51240699f80a,800,1200,JPEG,RGB,a57d56122ca754ce,14930656b3dcce66,00e0e30303477738,False,
Dong_0128,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (213).jpeg,True,189504,ea498750479ffb8cfe848f54a6c0ce14e29d686a9ce63e929393ed5bdaa01210,1200,800,JPEG,RGB,91b8901b0f5f3e96,d8909d5358d8c8c4,5fdfcf092c002422,False,
Dong_0129,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (214).jpeg,True,159812,29fa406b7228b19c00b42b4f81c50f73010ae350743821d3ec715126d5dd7210,800,1067,JPEG,RGB,89ece31160add6e5,8687e6b29299d9c9,e3733b1b480c0d6c,False,
Dong_0130,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (215).jpeg,True,94483,54c0e2c17a9a3c9e74b6d47b9f18c06fddec260974a0ddd99814f2f32ac2266a,800,1135,JPEG,RGB,9cce33994c46d1e9,7169a66531d8565f,3c0ff734180e0203,False,
Dong_0131,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (216).jpeg,True,113455,d6ad89a07f9683655405675aca62ec94c4ce57da5c94cb87668b6b1aa001d663,800,1200,JPEG,RGB,e3bcf1e1cc58510e,961e4c2869c9c9c3,ffef000030e06060,False,
Dong_0132,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (217).jpeg,True,1546,cb4a92f0d8881a88c5e13ceec42fbb77d73724c369173679410622a4e68ad0a5,60,60,JPEG,RGB,bcc9c7c3638c0c73,d71736371f373736,fbdb9b93c7070303,False,
Dong_0133,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (218).jpeg,True,82636,b3e1f8a4a1dd56b6c347f53623d7dd897b9d0076919b732913d7a90a3fa414c5,500,749,JPEG,RGB,ae1d639e2c8c157c,6559f63725e5ad9f,102c109f9337f5c1,False,
Dong_0134,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (219).jpeg,True,115558,cd9d158035241fdfcb6aacecb43e656ee25bc8d6ae839a8121b7ce7bb723ee44,800,1200,JPEG,RGB,c46eb3d01cb2ce71,0c4161a0f0e09898,c0e0f030787ceefe,False,
Dong_0135,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (22).jpeg,True,105040,cf43f65104301b7754db2f1597acbf2746e3cd8ca9fef45fdf1bc13e5fcdeeb1,800,1200,JPEG,RGB,9249ed93263a333e,c5e35dadecdcbd67,70700004060e1f33,False,
Dong_0136,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (220).jpeg,True,124165,284e3f5b54f08b017bb924a4c0cc9071cfbf45b593a15148f7b9c5e6eb3f351b,800,1423,JPEG,RGB,d3d5f59395518514,5859b899d9bb193d,fee800fcff0800ff,False,
Dong_0137,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (221).jpeg,True,124322,377485c174c00a72a5566640ac65dec9ce682c1e26c9c1ffdad152e347b05331,800,1423,JPEG,RGB,c6b1e81ed3e925a2,48ae8e986c64c5c0,ffff074c0400f0f0,False,
Dong_0138,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (222).jpeg,True,92781,3c2dacef56cc5995c28518bdb49ca1fed6611c6cba3dde607af9cc651da41b2d,800,1067,JPEG,RGB,991be66f296c1631,f9d8393133703594,080c1c18183cfcff,False,
Dong_0139,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (223).jpeg,True,106230,c7af1a875fa7cd0aecbc59357964f49e6c7ed72e6511f3e5d011a77d32f3b2b5,800,1200,JPEG,RGB,dc3326c9689e710f,234f13b3b1306466,000000d8d8febfb2,False,
Dong_0140,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (224).jpeg,True,54102,aa8f9cb8b6bb807d38c808bf47a2429a33ce1e261411a37702776d4a6e574108,500,754,JPEG,RGB,8ee1fe580d82e1f8,e646c6e570696d65,ffffff3700000410,False,
Dong_0141,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (225).jpeg,True,121409,1c5437416fd6abadc204c4d24d7a695aa91803bb243fbce163b9eccee7c095c1,800,1200,JPEG,RGB,d366e2c264c2fcac,c0c838d0f0d8f808,f02000007cff7f00,False,
Dong_0142,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (226).jpeg,True,109646,1e4cd9c8a2f21fbf9f7eb88237bd30d929345eaeff873b6ab4a89531047a4193,800,1423,JPEG,RGB,d9d6d592d64c822e,185833a809f93313,fefe0050cc7d0800,False,
Dong_0143,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (227).jpeg,True,125332,cd8d108db841c16c563e17eda8ba9ddbaa3c46733afeae078bbc41eb3f07d4fa,800,1200,JPEG,RGB,c71c38639e84f46b,e6db646441c8d810,000036b6e0e06008,False,
Dong_0144,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (228).jpeg,True,92098,7c84200a7c0f5d743d19b9bc86ee981e6c1369f43c311add46c165b2dcc1fd84,800,1067,JPEG,RGB,995925c626b9a7a6,5252b239f8589616,0818181c3c3ecfc3,False,
Dong_0145,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (229).jpeg,True,141395,25710a3fdbf11f8d93d7bdd16b95d244900e9715f1e862b8610543d430a21675,1200,800,JPEG,RGB,cd1e66ac6665c724,6478d0d0d3929697,00001878fffbfbf3,False,
Dong_0146,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (23).jpeg,True,200570,eabd4d940ff14c1717b0006c3243f33c6c8582200c2d59d3c8ca6a8e3207bb62,800,1200,JPEG,RGB,d4e46d9e61239639,a6a6a6cce87d5afa,f2f2f2647c3c0808,False,
Dong_0147,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (230).jpeg,True,1785,390e8bacbdc37d53b81a19d0a06c73f9e689fd158bfa6cd7a04abad50b2fbefd,60,60,JPEG,RGB,a70797a081b34bf9,cc6c65dba3859fbe,6f0700015340cfff,False,
Dong_0148,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (231).jpeg,True,154318,0cedb5ebbf741d30b4f261cdc2d3030efd61e46df12de9814eea2d026cf48517,800,1200,JPEG,RGB,d61e2d09b15ccccd,74ec64ecccd9a0ae,00043e3e7e7c10f6,False,
Dong_0149,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (232).jpeg,True,59813,23ef45b19f8a342c767f8b5ba6ebe63576be15ac305685a84502e7b3f37852ca,500,652,JPEG,RGB,b886fb79422992dc,d020bccfb91b1b19,ffffff00008080c0,False,
Dong_0150,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (233).jpeg,True,129424,12e25955464048dd68b27b69d051e48cfba418f659856eae0a2068a980ea0e58,800,1200,JPEG,RGB,d97e839c0cb16327,782832323391dad3,bebcc098d0d8ff7f,False,
Dong_0151,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (234).jpeg,True,131374,61315b3600f9d98fad84d033f9b617888052daca3241f8639d01218f84549b44,800,1067,JPEG,RGB,8d8ce79895a88f87,f0e6f3b372334f4f,ff7f7f1818010120,False,
Dong_0152,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (235).jpeg,True,225704,e14d468bb9cd1073a549068b44e648ed9fab7efa5821d736031d963880760ead,800,1129,JPEG,RGB,8d9497ccce4e4cca,e4ba94b6f3b2692b,3e4e0002791a198b,False,
Dong_0153,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (236).jpeg,True,38192,4ccebe3fb6235e9c71b4851a88d53378031777bc2ff14813f5d8e1595ac40098,500,500,JPEG,RGB,eb4a69c3c3a55a19,1337370f0b27132b,818181e3e7818383,False,
Dong_0154,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (237).jpeg,True,122351,b5e82a53dd17ab7f49105d3aa122a71c8dfb6b0b4711e99942e1385afb7b8cb1,800,1200,JPEG,RGB,c77c70f0786964f0,20f86262c4c0caea,80000000ffff7f20,False,
Dong_0155,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (238).jpeg,True,123854,17f6fbbf91f727396c1a0458462108c6a62783f0040abb3485b1d59e3c0aa4e2,800,1423,JPEG,RGB,db30b4d3e42499ad,9c1c7b0100190496,040401e0f8fcffff,False,
Dong_0156,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (239).jpeg,True,98683,83856efc5055322300040892a1b9babac56cf474702b4abb62d81c893609dcae,800,1200,JPEG,RGB,9926664965f6d833,01593c3bfbb1b81b,000d8fdf081c1c08,False,
Dong_0157,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (24).jpeg,True,451671,02a6b3d80659c7844c1ae5c49ecffd258fbc6bbb37a810372bffdeff03579d28,800,1200,JPEG,RGB,cd34399b132c23db,1b26e7a7d1d1f162,001030707c78f8b8,False,
Dong_0158,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (240).jpeg,True,188169,4792f96a83fe6ca39c4c7867a4b785b333af04be751031e2355ecd41b3b323e6,800,1330,JPEG,RGB,8ad665ed53464c59,e5f9f1e9d1f363d3,311d3d3f3f1b0101,False,
Dong_0159,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (241).jpeg,True,39005,d1b85eb7869a3dae0ed73553f74bfce00f1f5b620d849a8ffdd753e9af29bb71,500,500,JPEG,RGB,ee4a39c2d3b14e19,1317330f0f27132b,818181e3e3818383,False,
Dong_0160,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (242).jpeg,True,90175,4b1b256b77975cb2526fda71909b6a43beb45512c155a8ec57c92817e40289a7,800,1200,JPEG,RGB,890f66a51adab52d,ccc3f371d2de828b,2020191c1bfff040,False,
Dong_0161,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (243).jpeg,True,125690,5f145038269575201e29aa3bbcb634015b70996f309a6b31ff0497c7b4f81bec,800,1421,JPEG,RGB,b3d609d92cf22768,98704d8e974e1b17,ffffe7efc3e7c101,False,
Dong_0162,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (244).jpeg,True,109025,a149e1cba7fd2facf6d36a501f516aa35b6b8f8409d4c5f1edef5b012b3b34ad,800,800,JPEG,RGB,9f29b32885ee4959,f2fc7064f2356968,100f08b21a18bfbe,False,
Dong_0163,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (245).jpeg,True,173087,72964a3528afe2c8072a08213d40ab4c40de3dc819d2f3947e44091c1323ac51,800,1200,JPEG,RGB,99a6da790284f5da,b93026f7d112f939,ffffff1f08080808,False,
Dong_0164,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (246).jpeg,True,118830,5b64a375c8eb28830c1a575d521606d2fa41b99a084510b7baa0f5cc5b77eb6b,1133,800,JPEG,RGB,86898fc6c94ccdcb,71dcc3aaa4a4ede2,3f0f00001436347f,False,
Dong_0165,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (247).jpeg,True,88961,ae7600bac1b3f78c64a53382d25cfb9d9acbdb93c405715be48f1987a7bf4692,800,1067,JPEG,RGB,ccdcf1f2e4c68185,0632f236f2390d96,f7d818101818c4c3,False,
Dong_0166,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (248).jpeg,True,103703,4ffc4a8c105d6755c9850761eb8483523da20802371a30eba23840bff4c525dd,800,1067,JPEG,RGB,fb8516908f6a62b6,104687c34a99290d,fffff1f9ffc08000,False,
Dong_0167,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (249).jpeg,True,103810,7455aa6318448929d1e7fe8578351af4f6645b38d5a119745fb5b9183e1950e6,800,1200,JPEG,RGB,926d6d92e489f23c,f8622ccaecd87816,000000fffffe0e80,False,
Dong_0168,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (25).jpeg,True,157229,7cfe1c04b59e02a2e496270c69d327a44b124ff037a42bccd90f2aa5d5fe7082,800,1067,JPEG,RGB,aac6ecd68acc2599,c785c3e9f86a979b,ffe000080f2fff01,False,
Dong_0169,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (250).jpeg,True,121277,22dd1a8e474d7e259f345154d099f90bf53e26e84d158a941d6227788c16364d,800,1200,JPEG,RGB,b4fb5a21769825e2,f0d030388696b174,00fedfdfe3031c00,False,
Dong_0170,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (251).jpeg,True,157272,8d6fc644ab6eb87d40c25bc407b6aeb1033ca7e2f7f3b8ecc7fac0482ced6878,1200,800,JPEG,RGB,90c25232cf65bf63,f8d1d2b21c989894,007c7fffff0f000c,False,
Dong_0171,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (252).jpeg,True,173179,c9f686b6c89a71ffc1002ebcd5dd29d3cc5702cde90a65e3cb3cd436fa6186c4,800,1200,JPEG,RGB,9c8b3b0c95f3d134,fa73d4d4b4342d1e,1f1f7efe16100086,False,
Dong_0172,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (253).jpeg,True,199106,0a049e0e3da1fa8fd974d43636a44405a1e911cf60c165b10247e81e1d066325,800,1324,JPEG,RGB,bc904bb734cd6316,9d3dd1b6b44b662d,ffff7d5a97e91200,False,
Dong_0173,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (254).jpeg,True,135977,be9d6b7b95b5bafe4d51327af3012d926398ec1a92918bd519a277b5707039b0,800,1067,JPEG,RGB,95f89127e2c94da6,9c3c33b24c4c78a2,ee8e98ffe7203e3e,False,
Dong_0174,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (255).jpeg,True,63395,679725fa2684f3d3bf298668e098bc8e08ef69a73872aaede57c3520fac1081b,800,1067,JPEG,RGB,bcd183c5c8351b76,c31b3b3327360e65,ffff8fdfd1000201,False,
Dong_0175,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (256).jpeg,True,162143,3139f1c21cc30e6e3a2adfc73c5749449f6752115d12db800f136c40506ba02b,800,1200,JPEG,RGB,a1b01ae3eee6d0b1,dbdb9c87d3d35331,ff7f7ff363000000,False,
Dong_0176,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (257).jpeg,True,119779,71a920b4437a28ffb0afdc7a43e3b104b52c6aae205198a0ddbe4bfa284f4572,800,981,JPEG,RGB,d4d393b4262c69cb,f2e861e0a0b0f0f8,fffef83000100000,False,
Dong_0177,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (258).jpeg,True,91756,61715d436756c005ba8d95b4af75c5059046a59f2656bbe994409f62deb9c467,800,1067,JPEG,RGB,c0b82a94bb6e7559,3b9892a0a8c4c4eb,015cf0ffff762000,False,
Dong_0178,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (259).jpeg,True,176931,afaadc69fbc8acb307940715f8ef74b8496a483a665c1ea8d2054c19282ff055,800,1271,JPEG,RGB,fcb3489fc4793250,60e40d0a6c6a33a5,f87fe4c3b69f8850,False,
Dong_0179,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (26).jpeg,True,99469,9894b5b332863930662dfaedf2a955b8a9bde34d08c0d97e4bf310b16ec02604,1200,800,JPEG,RGB,d9d1d6c496cca4a9,e8d01010d0d0f078,fffc080808001800,False,
Dong_0180,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (260).jpeg,True,133665,42e1f3961370e8a58f3ca102647450ed93289a0664435672ac2349d1e52ba2b5,800,1200,JPEG,RGB,99e26564cd636d0d,d7b9599b31343a72,631f0fdd1f960898,False,
Dong_0181,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (261).jpeg,True,121039,8fd54e9317adbadc9d2153d32374ef69c87b99be36e32dec902b31a3e8f9044c,800,1067,JPEG,RGB,985926975a9b9999,a0a6b2b1b4b6b4b7,d040d8d85e5f5f57,False,
Dong_0182,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (262).jpeg,True,116968,8f67c05c38fb33923e59ea15ef916b72b66965c467147bccf43912f6f46e246f,800,1200,JPEG,RGB,adc686e9413ad9ac,60e4341b13132faa,fff7be0881c90100,False,
Dong_0183,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (263).jpeg,True,130979,fd22793821d17a8aa100d0bb93fbb70631486b278f7c92fae5106137096aad34,800,1422,JPEG,RGB,9911877ce9264f5a,d3da78db33330563,082e0c09d99b07bf,False,
Dong_0184,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (264).jpeg,True,117555,1201deb4fd6b82ec05f877722eb47e329604d97d514c0a4a5988f8ed8963d2ec,800,1200,JPEG,RGB,e3849c7913739572,46768f0b0b0b0b0f,fff3ffe1c1838101,False,
Dong_0185,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (265).jpeg,True,95360,ad5da37a1335bdc9855516522225213f9e9b4b7f48d07d75c9dc9a3637bbca3d,800,1200,JPEG,RGB,a699ce9a49669971,646cce8f0f0d8424,fff7e3c3c3c7e7f7,False,
Dong_0186,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (266).jpeg,True,102498,ef36980eb3152f71aae2ca1d2de70102712e30eeabce029848d44e8189df06e7,800,1200,JPEG,RGB,bcd04b6cf44cc393,a0488c949437334b,ffefefd7c7818181,False,
Dong_0187,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (267).jpeg,True,164776,069c927bd812afffa95bc6d58c5a070052f13e7069525eb94b6625141f78cf9f,800,1067,JPEG,RGB,f4c51ccf64364333,4452541454701495,f2fae2c6fafcc040,False,
Dong_0188,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (268).jpeg,True,90251,023d5053a385dbd97ead611052b97643e50d175c2fe8ff10b92e96e2c52878dc,800,1200,JPEG,RGB,dc0333d366dd1334,01e1b220b5e0323e,e03000f8f8fcdac3,False,
Dong_0189,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (269).jpeg,True,206174,d21a463769319dd1edcce63a1b47ecbc11e39944f91f8b537576db8ada7c8101,800,1281,JPEG,RGB,f4d491d2f0d08bc7,1c2666b4444d0c4e,fe0212d4e4e4c0e7,False,
Dong_0190,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (27).jpeg,True,159729,7af1837f1f3bf4b261809d161f5be5dc82f3e483e2f42b09ef726c169bfb9e4b,800,1199,JPEG,RGB,da4403ffd2c1f80d,68e4d4e0293bf1d1,fc307c7c98d91d1d,False,
Dong_0191,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (270).jpeg,True,117012,0b8cb8ffa72e5caa2e29b7a2cc9ba497163f9271ca08f4b4cce747cd8b73ecac,800,1422,JPEG,RGB,cc3be266d94c1473,070fb636b22622c0,80c1121a1012f0ff,False,
Dong_0192,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (271).jpeg,True,80319,51e9d93b83bf3d3398d90b32a4edde4db8855cbbedfbd1e5c8626a86ef97d67d,800,1200,JPEG,RGB,d90d26f3cde81334,c3d3b3b3d0981b27,600018f8fcecc1c1,False,
Dong_0193,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (272).jpeg,True,149400,82dfa2c6cf52a6373623b8196a752dd3ee2948a06c46e050be8b97551da39506,800,916,JPEG,RGB,9eb2d8c927669349,78382c447672a47d,ff9ff7270b181000,False,
Dong_0194,Dong,data/服饰2/民族服饰/侗族/侗族服饰 (273).jpeg,True,113923,904cc430d2393f98b0d8d7d951ced7f35246d37046de3c33423da462a6fae57c,800,1200,JPEG,RGB,f1875e34c139cc36,90cc8b9b9e131e09,fff7f7ebc7c18080,False,
