image_id,model,language,true_group,mentions_Miao,mentions_Dong,mentions_Yi,mentions_Li,mentions_Tibetan,mentions_geo_mislocation
Yi_0313,claude-haiku-4.5,en,Yi,False,False,False,False,False,True
Dong_0079,claude-haiku-4.5,en,Dong,False,True,False,False,False,False
Tibetan_0073,claude-haiku-4.5,en,Tibetan,False,False,False,False,False,False
Yi_0537,claude-haiku-4.5,en,Yi,True,False,False,False,False,True
Dong_0549,claude-haiku-4.5,en,Dong,False,True,False,False,False,False
Tibetan_0111,claude-haiku-4.5,en,Tibetan,True,False,False,False,False,False
Dong_0370,claude-haiku-4.5,en,Dong,True,False,False,False,False,False
Li_0210,claude-haiku-4.5,en,Li,False,False,False,False,False,False
Dong_0365,claude-haiku-4.5,en,Dong,False,False,False,False,False,True
Tibetan_0433,claude-haiku-4.5,en,Tibetan,False,False,False,False,False,False
Yi_0082,claude-haiku-4.5,en,Yi,True,False,False,False,False,False
Yi_0078,claude-haiku-4.5,en,Yi,False,False,False,False,False,False
Miao_0031,claude-haiku-4.5,en,Miao,False,False,False,False,False,False
Miao_0433,claude-haiku-4.5,en,Miao,True,False,False,False,False,True
Yi_0193,claude-haiku-4.5,en,Yi,True,False,False,False,False,False
Yi_0596,claude-haiku-4.5,en,Yi,True,False,False,False,False,False
Tibetan_0516,claude-haiku-4.5,en,Tibetan,True,False,False,False,False,False
Miao_0133,claude-haiku-4.5,en,Miao,False,False,False,False,False,False
Miao_0470,claude-haiku-4.5,en,Miao,True,False,False,False,False,False
Miao_0110,claude-haiku-4.5,en,Miao,False,True,False,False,False,False
Miao_0281,claude-haiku-4.5,en,Miao,True,False,False,False,False,False
Yi_0166,claude-haiku-4.5,en,Yi,True,False,False,False,False,False
Miao_0249,claude-haiku-4.5,en,Miao,False,False,False,False,False,False
Yi_0371,claude-haiku-4.5,en,Yi,True,False,False,False,False,False
Yi_0156,claude-haiku-4.5,en,Yi,True,False,False,False,False,False
Tibetan_0078,claude-haiku-4.5,en,Tibetan,False,False,False,False,False,False
Tibetan_0246,claude-haiku-4.5,en,Tibetan,False,False,False,False,True,False
Miao_0317,claude-haiku-4.5,en,Miao,True,True,False,False,False,False
Miao_0420,claude-haiku-4.5,en,Miao,True,False,False,False,False,False
Li_0177,claude-haiku-4.5,en,Li,True,False,False,False,False,False
Dong_0571,claude-haiku-4.5,en,Dong,False,True,False,False,False,False
Miao_0213,claude-haiku-4.5,en,Miao,True,False,False,False,False,False
Yi_0420,claude-haiku-4.5,en,Yi,True,False,False,False,False,False
Li_0236,claude-haiku-4.5,en,Li,False,False,False,False,False,True
Tibetan_0350,claude-haiku-4.5,en,Tibetan,False,False,False,False,False,False
Miao_0196,claude-haiku-4.5,en,Miao,True,False,False,False,False,False
Li_0285,claude-haiku-4.5,en,Li,False,False,False,False,False,True
Dong_0556,claude-haiku-4.5,en,Dong,True,False,False,False,False,True
Tibetan_0211,claude-haiku-4.5,en,Tibetan,False,False,False,False,True,False
Dong_0420,claude-haiku-4.5,en,Dong,True,False,False,False,False,False
Yi_0030,claude-haiku-4.5,en,Yi,False,False,False,False,False,False
Yi_0599,claude-haiku-4.5,en,Yi,True,False,False,False,False,False
Dong_0491,claude-haiku-4.5,en,Dong,True,False,False,False,False,False
Yi_0087,claude-haiku-4.5,en,Yi,False,False,True,False,False,False
Dong_0287,claude-haiku-4.5,en,Dong,False,False,False,False,False,False
Miao_0285,claude-haiku-4.5,en,Miao,False,False,False,False,False,False
Dong_0193,claude-haiku-4.5,en,Dong,True,True,False,False,False,False
Miao_0537,claude-haiku-4.5,en,Miao,True,False,False,False,False,True
Yi_0136,claude-haiku-4.5,en,Yi,False,False,False,False,False,False
Tibetan_0562,claude-haiku-4.5,en,Tibetan,False,False,False,False,False,False
Dong_0547,claude-haiku-4.5,en,Dong,True,False,False,False,False,False
Tibetan_0276,claude-haiku-4.5,en,Tibetan,False,False,False,False,False,False
Yi_0375,claude-haiku-4.5,en,Yi,False,False,False,False,False,True
Dong_0102,claude-haiku-4.5,en,Dong,False,False,False,False,False,False
Tibetan_0183,claude-haiku-4.5,en,Tibetan,False,False,False,False,False,False
Miao_0549,claude-haiku-4.5,en,Miao,False,False,False,False,False,False
Miao_0030,claude-haiku-4.5,en,Miao,True,False,False,False,False,False
Dong_0589,claude-haiku-4.5,en,Dong,False,False,False,False,False,False
Tibetan_0235,claude-haiku-4.5,en,Tibetan,False,False,False,False,False,False
Dong_0371,claude-haiku-4.5,en,Dong,True,False,False,False,False,False
Tibetan_0219,claude-haiku-4.5,en,Tibetan,False,False,False,False,False,False
Miao_0375,claude-haiku-4.5,en,Miao,False,False,False,False,False,False
Li_0562,claude-haiku-4.5,en,Li,False,False,False,False,False,True
Tibetan_0557,claude-haiku-4.5,en,Tibetan,False,False,False,False,False,False
Yi_0061,claude-haiku-4.5,en,Yi,False,False,False,False,False,False
Li_0193,claude-haiku-4.5,en,Li,True,False,False,False,False,False
Tibetan_0011,claude-haiku-4.5,en,Tibetan,False,False,False,False,True,False
Yi_0287,claude-haiku-4.5,en,Yi,True,False,False,False,False,False
Tibetan_0087,claude-haiku-4.5,en,Tibetan,False,False,False,False,False,False
Miao_0571,claude-haiku-4.5,en,Miao,True,False,False,False,False,False
Dong_0592,claude-haiku-4.5,en,Dong,True,False,False,False,False,False
Tibetan_0537,claude-haiku-4.5,en,Tibetan,False,False,False,False,False,False
Dong_0246,claude-haiku-4.5,en,Dong,False,False,False,False,False,False
Yi_0210,claude-haiku-4.5,en,Yi,False,True,False,False,False,False
Li_0430,claude-haiku-4.5,en,Li,False,False,False,False,False,True
Yi_0183,claude-haiku-4.5,en,Yi,False,False,False,False,False,False
Li_0211,claude-haiku-4.5,en,Li,False,True,False,False,False,False
Yi_0229,claude-haiku-4.5,en,Yi,False,False,False,False,False,False
Li_0219,claude-haiku-4.5,en,Li,False,False,False,False,False,True
Li_0317,claude-haiku-4.5,en,Li,True,False,False,False,False,True
Dong_0138,claude-haiku-4.5,en,Dong,True,False,False,False,False,False
Dong_0064,claude-haiku-4.5,en,Dong,True,False,False,False,False,False
Tibetan_0025,claude-haiku-4.5,en,Tibetan,False,False,False,False,False,False
Miao_0454,claude-haiku-4.5,en,Miao,False,False,False,False,False,False
Miao_0102,claude-haiku-4.5,en,Miao,False,False,False,False,False,False
Dong_0588,claude-haiku-4.5,en,Dong,False,False,False,False,False,False
Tibetan_0589,claude-haiku-4.5,en,Tibetan,False,False,False,False,True,False
Yi_0196,claude-haiku-4.5,en,Yi,False,False,False,False,False,False
Li_0077,claude-haiku-4.5,en,Li,False,False,False,False,False,False
Miao_0313,claude-haiku-4.5,en,Miao,True,False,False,False,False,False
Yi_0571,claude-haiku-4.5,en,Yi,False,False,False,False,False,True
Li_0547,claude-haiku-4.5,en,Li,False,False,False,False,False,True
Tibetan_0040,claude-haiku-4.5,en,Tibetan,False,False,False,False,True,False
Miao_0301,claude-haiku-4.5,en,Miao,True,False,False,False,False,False
Yi_0589,claude-haiku-4.5,en,Yi,False,False,False,False,False,True
Tibetan_0571,claude-haiku-4.5,en,Tibetan,False,False,False,False,False,False
Miao_0166,claude-haiku-4.5,en,Miao,True,False,False,False,False,False
Tibetan_0079,claude-haiku-4.5,en,Tibetan,False,False,False,False,False,False
Li_0491,claude-haiku-4.5,en,Li,True,False,False,False,False,False
Li_0596,claude-haiku-4.5,en,Li,True,False,False,False,False,True
Li_0249,claude-haiku-4.5,en,Li,False,False,False,False,False,True
Tibetan_0196,claude-haiku-4.5,en,Tibetan,False,False,False,False,True,False
Dong_0084,claude-haiku-4.5,en,Dong,True,False,False,False,False,False
Tibetan_0424,claude-haiku-4.5,en,Tibetan,False,False,False,False,True,False
Dong_0219,claude-haiku-4.5,en,Dong,True,False,False,False,False,False
Yi_0138,claude-haiku-4.5,en,Yi,True,False,False,False,False,False
Tibetan_0596,claude-haiku-4.5,en,Tibetan,False,False,False,False,False,False
Miao_0370,claude-haiku-4.5,en,Miao,True,True,False,False,False,False
Yi_0562,claude-haiku-4.5,en,Yi,False,False,False,False,False,False
Li_0588,claude-haiku-4.5,en,Li,False,False,False,False,False,True
Yi_0084,claude-haiku-4.5,en,Yi,False,False,False,False,False,False
Dong_0003,claude-haiku-4.5,en,Dong,True,False,False,False,False,False
Li_0371,claude-haiku-4.5,en,Li,False,False,False,False,False,True
Dong_0007,claude-haiku-4.5,en,Dong,False,False,False,False,False,False
Li_0011,claude-haiku-4.5,en,Li,False,False,False,False,False,True
Miao_0305,claude-haiku-4.5,en,Miao,True,False,False,False,False,True
Tibetan_0064,claude-haiku-4.5,en,Tibetan,False,False,False,False,True,False
Yi_0454,claude-haiku-4.5,en,Yi,False,False,False,False,False,False
Li_0566,claude-haiku-4.5,en,Li,False,False,False,False,False,False
Tibetan_0177,claude-haiku-4.5,zh,Tibetan,False,False,False,False,True,False
Dong_0375,claude-haiku-4.5,zh,Dong,False,True,False,False,False,False
Tibetan_0430,claude-haiku-4.5,zh,Tibetan,False,False,False,False,False,False
Li_0357,claude-haiku-4.5,zh,Li,False,False,False,False,False,True
Li_0182,claude-haiku-4.5,zh,Li,False,False,False,False,False,False
Tibetan_0260,claude-haiku-4.5,zh,Tibetan,True,True,False,False,False,False
Tibetan_0239,claude-haiku-4.5,zh,Tibetan,False,False,False,False,True,False
Li_0369,claude-haiku-4.5,zh,Li,False,True,False,False,False,False
Dong_0082,claude-haiku-4.5,zh,Dong,False,True,False,False,False,False
Yi_0246,claude-haiku-4.5,zh,Yi,True,True,False,False,False,False
Dong_0350,claude-haiku-4.5,zh,Dong,True,False,False,False,False,False
Li_0260,claude-haiku-4.5,zh,Li,False,False,False,False,False,False
Yi_0011,claude-haiku-4.5,zh,Yi,False,False,False,False,False,True
Dong_0074,claude-haiku-4.5,zh,Dong,True,True,False,False,False,False
Tibetan_0007,claude-haiku-4.5,zh,Tibetan,False,False,False,False,False,False
Tibetan_0371,claude-haiku-4.5,zh,Tibetan,False,False,False,False,False,False
Yi_0281,claude-haiku-4.5,zh,Yi,False,False,False,False,False,False
Dong_0596,claude-haiku-4.5,zh,Dong,True,False,False,False,False,False
Tibetan_0031,claude-haiku-4.5,zh,Tibetan,True,True,False,False,False,False
Yi_0079,claude-haiku-4.5,zh,Yi,False,False,False,False,False,False
Yi_0236,claude-haiku-4.5,zh,Yi,False,True,False,False,False,False
Yi_0547,claude-haiku-4.5,zh,Yi,False,False,False,False,False,False
Miao_0287,claude-haiku-4.5,zh,Miao,False,False,False,False,False,True
Tibetan_0210,claude-haiku-4.5,zh,Tibetan,False,False,True,False,True,False
Dong_0313,claude-haiku-4.5,zh,Dong,False,True,False,False,False,False
Yi_0177,claude-haiku-4.5,zh,Yi,True,True,False,False,False,False
Yi_0012,claude-haiku-4.5,zh,Yi,True,False,False,False,False,False
Miao_0119,claude-haiku-4.5,zh,Miao,True,False,False,False,False,False
Li_0420,claude-haiku-4.5,zh,Li,False,False,False,False,False,False
Tibetan_0193,claude-haiku-4.5,zh,Tibetan,True,False,False,False,False,False
Yi_0538,claude-haiku-4.5,zh,Yi,True,True,False,False,False,True
Tibetan_0133,claude-haiku-4.5,zh,Tibetan,False,True,False,False,False,False
Yi_0365,claude-haiku-4.5,zh,Yi,False,False,False,False,False,False
Li_0375,claude-haiku-4.5,zh,Li,False,True,False,False,False,False
Dong_0566,claude-haiku-4.5,zh,Dong,True,True,False,False,False,False
Tibetan_0258,claude-haiku-4.5,zh,Tibetan,False,False,False,False,True,False
Yi_0350,claude-haiku-4.5,zh,Yi,False,False,False,False,False,False
Dong_0305,claude-haiku-4.5,zh,Dong,True,False,False,False,False,False
Miao_0350,claude-haiku-4.5,zh,Miao,True,False,False,False,False,False
Dong_0537,claude-haiku-4.5,zh,Dong,True,False,False,False,False,False
Tibetan_0074,claude-haiku-4.5,zh,Tibetan,False,False,False,False,True,False
Dong_0301,claude-haiku-4.5,zh,Dong,True,True,False,False,False,False
Yi_0040,claude-haiku-4.5,zh,Yi,True,True,False,False,False,False
Li_0040,claude-haiku-4.5,zh,Li,False,True,False,False,False,False
Dong_0258,claude-haiku-4.5,zh,Dong,True,False,False,False,False,False
Dong_0239,claude-haiku-4.5,zh,Dong,False,False,False,False,False,False
Dong_0111,claude-haiku-4.5,zh,Dong,False,True,False,False,False,False
Dong_0119,claude-haiku-4.5,zh,Dong,True,True,False,False,False,False
Yi_0235,claude-haiku-4.5,zh,Yi,True,False,False,False,False,False
Dong_0536,claude-haiku-4.5,zh,Dong,True,True,False,False,False,False
Dong_0424,claude-haiku-4.5,zh,Dong,True,False,False,False,False,False
Li_0599,claude-haiku-4.5,zh,Li,False,False,False,False,False,True
Li_0164,claude-haiku-4.5,zh,Li,False,False,False,False,False,True
Yi_0056,claude-haiku-4.5,zh,Yi,False,False,False,False,False,False
Li_0301,claude-haiku-4.5,zh,Li,False,False,False,False,False,True
Dong_0357,claude-haiku-4.5,zh,Dong,True,True,False,False,False,False
Li_0064,claude-haiku-4.5,zh,Li,True,True,False,False,False,False
Dong_0185,claude-haiku-4.5,zh,Dong,False,True,False,False,False,False
Miao_0182,claude-haiku-4.5,zh,Miao,True,False,False,False,False,False
Dong_0560,claude-haiku-4.5,zh,Dong,True,True,False,False,False,False
Yi_0260,claude-haiku-4.5,zh,Yi,False,True,False,False,False,False
Miao_0330,claude-haiku-4.5,zh,Miao,False,True,False,False,False,False
Tibetan_0597,claude-haiku-4.5,zh,Tibetan,False,False,False,False,True,False
Yi_0362,claude-haiku-4.5,zh,Yi,False,False,False,False,False,False
Dong_0433,claude-haiku-4.5,zh,Dong,True,True,False,False,False,False
Dong_0276,claude-haiku-4.5,zh,Dong,True,True,False,False,False,False
Yi_0249,claude-haiku-4.5,zh,Yi,False,False,False,False,False,False
Dong_0474,claude-haiku-4.5,zh,Dong,True,True,False,False,False,False
Miao_0442,claude-haiku-4.5,zh,Miao,False,False,False,False,False,False
Tibetan_0547,claude-haiku-4.5,zh,Tibetan,False,False,False,False,True,False
Tibetan_0102,claude-haiku-4.5,zh,Tibetan,False,False,False,False,True,False
Tibetan_0030,claude-haiku-4.5,zh,Tibetan,False,False,False,False,True,False
Miao_0239,claude-haiku-4.5,zh,Miao,True,True,False,False,False,False
Miao_0236,claude-haiku-4.5,zh,Miao,True,False,False,False,False,False
Tibetan_0213,claude-haiku-4.5,zh,Tibetan,False,False,False,False,False,False
Tibetan_0182,claude-haiku-4.5,zh,Tibetan,False,False,False,False,False,False
Miao_0082,claude-haiku-4.5,zh,Miao,True,True,False,False,False,False
Dong_0317,claude-haiku-4.5,zh,Dong,True,True,False,False,False,False
Yi_0357,claude-haiku-4.5,zh,Yi,False,False,False,False,False,False
Yi_0071,claude-haiku-4.5,zh,Yi,True,True,False,False,False,False
Li_0592,claude-haiku-4.5,zh,Li,False,False,False,False,False,False
Dong_0599,claude-haiku-4.5,zh,Dong,False,False,False,False,False,False
Yi_0239,claude-haiku-4.5,zh,Yi,False,True,False,False,False,False
Li_0424,claude-haiku-4.5,zh,Li,True,True,False,False,False,False
Tibetan_0588,claude-haiku-4.5,zh,Tibetan,False,False,False,False,True,False
Dong_0236,claude-haiku-4.5,zh,Dong,False,False,False,False,False,False
Li_0287,claude-haiku-4.5,zh,Li,False,True,False,False,False,False
Yi_0370,claude-haiku-4.5,zh,Yi,False,True,False,False,False,False
Tibetan_0110,claude-haiku-4.5,zh,Tibetan,False,False,True,False,True,False
Miao_0560,claude-haiku-4.5,zh,Miao,True,False,False,False,False,False
Tibetan_0427,claude-haiku-4.5,zh,Tibetan,True,True,False,False,False,False
Yi_0424,claude-haiku-4.5,zh,Yi,True,True,False,False,False,False
Tibetan_0330,claude-haiku-4.5,zh,Tibetan,False,False,False,False,False,False
Tibetan_0369,claude-haiku-4.5,zh,Tibetan,False,False,False,False,False,False
Yi_0164,claude-haiku-4.5,zh,Yi,False,False,False,False,False,False
Tibetan_0105,claude-haiku-4.5,zh,Tibetan,False,False,False,False,False,False
Dong_0156,claude-haiku-4.5,zh,Dong,True,True,False,False,False,False
Dong_0538,claude-haiku-4.5,zh,Dong,True,True,False,False,False,False
Yi_0442,claude-haiku-4.5,zh,Yi,True,True,False,False,False,False
Dong_0235,claude-haiku-4.5,zh,Dong,True,True,False,False,False,False
Miao_0491,claude-haiku-4.5,zh,Miao,False,True,False,False,False,False
Yi_0258,claude-haiku-4.5,zh,Yi,False,True,False,False,False,False
Dong_0087,claude-haiku-4.5,zh,Dong,True,False,False,False,False,False
Tibetan_0536,claude-haiku-4.5,zh,Tibetan,False,False,False,False,True,False
Tibetan_0083,claude-haiku-4.5,zh,Tibetan,False,False,False,False,False,False
Dong_0210,claude-haiku-4.5,zh,Dong,True,True,False,False,False,False
Tibetan_0420,claude-haiku-4.5,zh,Tibetan,False,False,False,False,False,False
Miao_0438,claude-haiku-4.5,zh,Miao,True,True,False,False,False,False
Tibetan_0164,claude-haiku-4.5,zh,Tibetan,False,False,False,False,False,False
Li_0083,claude-haiku-4.5,zh,Li,False,False,False,False,False,True
Li_0516,claude-haiku-4.5,zh,Li,False,True,False,False,False,False
Yi_0597,claude-haiku-4.5,zh,Yi,True,True,False,False,False,False
Tibetan_0454,claude-haiku-4.5,zh,Tibetan,False,False,False,False,False,False
Dong_0540,claude-haiku-4.5,zh,Dong,True,True,False,False,False,False
Yi_0549,claude-haiku-4.5,zh,Yi,False,False,False,False,False,False
Miao_0427,claude-haiku-4.5,zh,Miao,True,True,False,False,False,False
Miao_0105,claude-haiku-4.5,zh,Miao,False,True,False,False,False,False
Miao_0516,claude-haiku-4.5,zh,Miao,True,False,False,False,False,False
Li_0213,claude-haiku-4.5,zh,Li,True,True,False,False,False,False
Dong_0507,claude-haiku-4.5,zh,Dong,True,False,False,False,False,False
Miao_0003,claude-haiku-4.5,zh,Miao,False,False,False,False,False,False
Li_0313,claude-haiku-4.5,zh,Li,True,False,False,False,False,False
Tibetan_0003,claude-haiku-4.5,zh,Tibetan,False,False,False,False,True,False
Li_0556,claude-haiku-4.5,zh,Li,False,True,False,False,False,False
Miao_0164,claude-haiku-4.5,zh,Miao,True,False,False,False,False,False
Miao_0136,claude-haiku-4.5,zh,Miao,True,True,False,False,False,False
Yi_0213,claude-haiku-4.5,zh,Yi,False,False,False,False,False,False
Miao_0078,claude-haiku-4.5,zh,Miao,True,True,False,False,False,False
Li_0073,claude-haiku-4.5,zh,Li,False,True,False,False,False,False
Tibetan_0438,claude-haiku-4.5,zh,Tibetan,True,True,False,False,False,False
Dong_0164,claude-haiku-4.5,zh,Dong,True,False,False,False,False,False
Li_0589,claude-haiku-4.5,zh,Li,False,False,False,False,False,True
Yi_0305,claude-haiku-4.5,zh,Yi,True,True,False,False,False,False
Miao_0007,claude-haiku-4.5,zh,Miao,False,True,False,False,False,False
Li_0365,claude-haiku-4.5,zh,Li,True,True,False,False,False,False
Dong_0166,claude-haiku-4.5,zh,Dong,True,True,False,False,False,False
Li_0061,claude-haiku-4.5,zh,Li,False,False,False,False,False,True
Dong_0369,claude-haiku-4.5,zh,Dong,False,True,False,False,False,False
Dong_0213,claude-haiku-4.5,zh,Dong,False,True,False,False,False,False
Miao_0071,claude-haiku-4.5,zh,Miao,False,False,False,False,False,False
Dong_0562,claude-haiku-4.5,zh,Dong,False,True,False,False,False,False
Miao_0079,claude-haiku-4.5,zh,Miao,True,True,False,False,False,True
Yi_0433,claude-haiku-4.5,zh,Yi,False,False,False,False,False,False
